"n","target_cv","actual_cv","maxmin_ratio","p","q","p_value","Lambda","loglik_F","loglik_R","aic_F","aic_R","bic_F","bic_R"
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.29514658941456e-23,113.514158357459,-61764.5296086411,-61821.2866878198,123549.059217282,123654.57337564,123621.162621002,123697.835417871
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.60642189058912e-24,116.776317465614,-61638.6325674131,-61697.0207261459,123297.265134826,123406.041452292,123369.368538546,123449.303494524
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.39125905249443e-15,74.625477628957,-61422.6506258918,-61459.9633647063,122865.301251784,122931.926729413,122937.404655503,122975.188771644
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.58182846012114e-22,105.849897773078,-61926.8710341945,-61979.795983081,123873.742068389,123971.591966162,123945.845472109,124014.854008394
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.08804493407122e-16,79.6283248754335,-62011.1907190154,-62051.0048814532,124042.381438031,124114.009762906,124114.484841751,124157.271805138
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.04816612652821e-18,89.0967230105016,-61915.1837899897,-61959.7321514949,123850.367579979,123931.46430299,123922.470983699,123974.726345222
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.5225039536323e-22,105.241824269047,-61618.6209040271,-61671.2418161617,123257.241808054,123354.483632323,123329.345211774,123397.745674555
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.39986306806659e-19,91.8219905197766,-62168.48573946,-62214.3967347199,124356.97147892,124440.79346944,124429.07488264,124484.055511672
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.00336883490799e-13,66.9406846961501,-61712.8102198796,-61746.2805622277,123445.620439759,123504.561124455,123517.723843479,123547.823166687
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.95724855401458e-22,105.717251795955,-61880.3225797928,-61933.1812056908,123780.645159586,123878.362411382,123852.748563305,123921.624453613
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.1157098449992e-26,125.775770329652,-61479.5656828102,-61542.453567975,122979.13136562,123096.90713595,123051.23476934,123140.169178182
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.47998492169247e-21,102.810074377892,-61552.7234016575,-61604.1284388464,123125.446803315,123220.256877693,123197.550207035,123263.518919925
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.03392771856482e-22,107.906777263939,-61826.2287702857,-61880.1821589176,123672.457540571,123772.364317835,123744.560944291,123815.626360067
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.16415841699379e-20,97.6159803175251,-61738.8130764296,-61787.6210665883,123497.626152859,123587.242133177,123569.729556579,123630.504175409
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.27800937321528e-25,120.024302715581,-61755.6311571114,-61815.6433084692,123531.262314223,123643.286616938,123603.365717943,123686.54865917
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.22301227718091e-16,80.7248345313856,-61812.478688271,-61852.8411055367,123644.957376542,123717.682211073,123717.060780262,123760.944253305
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.6283714310962e-19,94.2711150382383,-62222.9849681673,-62270.1205256864,124465.969936335,124552.241051373,124538.073340054,124595.503093605
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.50780465572304e-14,70.8413462721801,-61683.1291584688,-61718.5498316049,123386.258316938,123449.09966321,123458.361720657,123492.361705442
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.19969454393908e-19,92.3356335682183,-61472.0801405356,-61518.2479573197,122964.160281071,123048.495914639,123036.263684791,123091.757956871
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.61957931948617e-35,168.141900261457,-61930.6351588578,-62014.7061089886,123881.270317716,124041.412217977,123953.373721435,124084.674260209
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.99572429981448e-20,95.4829658932431,-61389.0896990965,-61436.8311820431,122798.179398193,122885.662364086,122870.282801913,122928.924406318
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.66066187783848e-13,65.90263525708,-61666.3409551467,-61699.2922727753,123352.681910293,123410.584545551,123424.785314013,123453.846587782
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.34267856668481e-18,89.960146473808,-61788.923864883,-61833.9039381199,123597.847729766,123679.80787624,123669.951133486,123723.069918472
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.74962633006634e-21,101.095317762316,-61777.8738603734,-61828.4215192546,123575.747720747,123668.843038509,123647.851124467,123712.105080741
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.77123676337958e-16,79.0479224330338,-61845.7866935673,-61885.3106547838,123711.573387135,123782.621309568,123783.676790854,123825.883351799
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.40883597926219e-21,100.319922228446,-61882.0687008946,-61932.2286620089,123784.137401789,123876.457324018,123856.240805509,123919.71936625
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.60420182276144e-18,87.940873293046,-61740.0546228847,-61784.0250595313,123500.109245769,123580.050119063,123572.212649489,123623.312161294
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.1296916939584e-18,89.0169050556287,-61329.7523267144,-61374.2607792423,122679.504653429,122760.521558485,122751.608057149,122803.783600716
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.90203688065188e-22,105.736226464287,-61589.9371902823,-61642.8053035144,123199.874380565,123297.610607029,123271.977784284,123340.872649261
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.71192208026373e-21,101.501255205541,-61541.003996132,-61591.7546237348,123102.007992264,123195.50924747,123174.111395984,123238.771289701
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.11145675339703e-18,86.8605758096819,-61389.5749286723,-61433.0052165771,122799.149857345,122878.010433154,122871.253261064,122921.272475386
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.74088043149109e-14,70.5457408236543,-61620.710553135,-61655.9834235468,123261.42110627,123323.966847094,123333.52450999,123367.228889326
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.86305192738501e-15,72.1798951108503,-61797.3005305301,-61833.3904780856,123614.60106106,123678.780956171,123686.70446478,123722.042998403
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.70882426082992e-29,141.017970478089,-61641.1384091322,-61711.6473943713,123302.276818264,123435.294788743,123374.380221984,123478.556830974
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.03773466538822e-22,109.277422233834,-62074.5150047453,-62129.1537158622,124169.030009491,124270.307431724,124241.13341321,124313.569473956
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.84928601221652e-19,94.0112711060065,-61934.8211673121,-61981.8268028651,123889.642334624,123975.65360573,123961.745738344,124018.915647962
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.75389678431042e-30,145.63461189103,-62212.9500214911,-62285.7673274366,124445.900042982,124583.534654873,124518.003446702,124626.796697105
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.62133262440841e-18,86.6966192295804,-61839.8280782899,-61883.1763879047,123699.65615658,123778.352775809,123771.7595603,123821.614818041
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.80074155405207e-25,118.984615096808,-61967.121954625,-62026.6142621734,123954.24390925,124065.228524347,124026.34731297,124108.490566579
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.13261941612002e-27,128.770836470358,-61748.3430416799,-61812.7284599151,123516.68608336,123637.45691983,123588.78948708,123680.718962062
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.22042736626009e-24,116.345986807937,-61831.5243829529,-61889.6973763569,123683.048765906,123791.394752714,123755.152169626,123834.656794946
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.77510076761282e-27,131.595215168665,-62031.364139129,-62097.1617467133,124082.728278258,124206.323493427,124154.831681978,124249.585535659
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.30239440448185e-22,108.814760863184,-61832.5958815854,-61887.003262017,123685.191763171,123786.006524034,123757.295166891,123829.268566266
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.39375368219813e-13,65.1490213292564,-61767.0191606136,-61799.5936712782,123554.038321227,123611.187342556,123626.141724947,123654.449384788
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.94454302952721e-23,111.247097970234,-61866.6226738648,-61922.2462228499,123753.24534773,123856.4924457,123825.348751449,123899.754487932
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.5960663412375e-19,92.1513446579338,-62054.7807584188,-62100.8564307477,124129.561516838,124213.712861495,124201.664920557,124256.974903727
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.24905183357943e-19,91.8798763664236,-61868.4150670851,-61914.3550052683,123756.83013417,123840.710010537,123828.93353789,123883.972052769
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,9.17978916065933e-22,104.836031747458,-61891.3604361588,-61943.7784520326,123802.720872318,123899.556904065,123874.824276037,123942.818946297
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.71598371047098e-19,94.164077910973,-61927.7912099455,-61974.873248901,123875.582419891,123961.746497802,123947.685823611,124005.008540034
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.9450383663924e-16,78.923185685082,-61900.6530089299,-61940.1146017725,123821.30601786,123892.229203545,123893.40942158,123935.491245777
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.78599468586717e-24,117.545228653005,-61769.7902447324,-61828.5628590589,123559.580489465,123669.125718118,123631.683893184,123712.38776035
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.14626897652596e-19,91.9202880557859,-61872.6228352611,-61918.582979289,123765.245670522,123849.165958578,123837.349074242,123892.42800081
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.52843556551341e-31,150.580881646136,-62340.8518539552,-62416.1422947783,124701.70370791,124844.284589557,124773.80711163,124887.546631788
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,8.85866636600283e-22,104.908605908247,-62206.1699070176,-62258.6242099717,124432.339814035,124529.248419943,124504.443217755,124572.510462175
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.06835282034433e-18,90.4273793996545,-61802.6154902463,-61847.8291799462,123625.230980493,123707.658359892,123697.334384212,123750.920402124
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.27763284768435e-22,107.676241913883,-62228.1924736921,-62282.0305946491,124476.384947384,124576.061189298,124548.488351104,124619.32323153
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.06173359637671e-14,68.8026616780262,-62010.5639408711,-62044.9652717101,124041.127881742,124101.93054342,124113.231285462,124145.192585652
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.24692718875664e-20,99.5161812202423,-61731.3040430199,-61781.06213363,123482.60808604,123574.12426726,123554.71148976,123617.386309492
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.16356449890345e-19,94.9575085504184,-61757.7966089554,-61805.2753632306,123535.593217911,123622.550726461,123607.696621631,123665.812768693
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.80376488484226e-16,78.3984353748092,-62109.2053796422,-62148.4045973296,124238.410759284,124308.809194659,124310.514163004,124352.071236891
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.61585146344025e-20,98.9873763235373,-62024.7244196538,-62074.2181078156,124069.448839308,124160.436215631,124141.552243027,124203.698257863
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.40781417241638e-17,82.0493711362215,-61778.1586367442,-61819.1833223123,123576.317273488,123650.366644625,123648.420677208,123693.628686856
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.04618002053972e-17,84.3873315798555,-61755.2437492889,-61797.4374150788,123530.487498578,123606.874830158,123602.590902298,123650.136872389
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.39120742065077e-20,96.9470710448659,-61941.1701570597,-61989.6436925821,123902.340314119,123991.287385164,123974.443717839,124034.549427396
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.44316411951403e-19,92.7414609061088,-61959.6547006411,-62006.0254310942,123939.309401282,124024.050862188,124011.412805002,124067.31290442
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.52903586992188e-26,127.221918145879,-62115.3753260334,-62178.9862851063,124250.750652067,124369.972570213,124322.854055786,124413.234612444
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.32021027881368e-16,79.4121623291285,-61879.3284344259,-61919.0345155905,123778.656868852,123850.069031181,123850.760272572,123893.331073413
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,5.34795228445747e-37,176.015314209246,-61927.6003073281,-62015.6079644327,123875.200614656,124043.215928865,123947.304018376,124086.477971097
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.20075372567908e-20,98.3569767439622,-61841.345978687,-61890.5244670589,123702.691957374,123793.048934118,123774.795361094,123836.31097635
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.19855702548931e-23,111.120037176399,-61798.3340704127,-61853.8940890009,123616.668140825,123719.788178002,123688.771544545,123763.050220234
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.8302248355241e-19,94.0324334988691,-61891.9653101103,-61938.9815268597,123803.930620221,123889.963053719,123876.03402394,123933.225095951
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.12512681201342e-23,112.506215167858,-62002.4368525682,-62058.6899601521,124024.873705136,124129.379920304,124096.977108856,124172.641962536
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.23252540678443e-24,118.299630727866,-61901.2624812279,-61960.4122965918,123822.524962456,123932.824593184,123894.628366176,123976.086635415
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,7.90232871696998e-14,67.4324828842364,-61776.0736588107,-61809.7899002528,123572.147317621,123631.579800506,123644.250721341,123674.841842737
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,1.8475433399732e-22,108.102560668296,-61894.3932032157,-61948.4444835499,123808.786406431,123908.8889671,123880.889810151,123952.151009332
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.80849511966341e-20,97.8593368975271,-61695.4463537,-61744.3760221488,123410.8927074,123500.752044298,123482.99611112,123544.014086529
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.03543711627685e-23,112.593989436049,-61728.6407920604,-61784.9377867784,123477.281584121,123581.875573557,123549.384987841,123625.137615789
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.76966522521287e-13,64.8483174128633,-61695.6496186984,-61728.0737774048,123411.299237397,123468.14755481,123483.402641116,123511.409597041
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.74052228518417e-23,110.872849197491,-62083.5530479973,-62138.9894725961,124187.106095995,124289.978945192,124259.209499714,124333.240987424
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,3.73088194304546e-24,116.046660752283,-61648.5490980122,-61706.5724283884,123317.098196024,123425.144856777,123389.201599744,123468.406899009
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.87068382115764e-14,68.4288248033845,-61682.199421773,-61716.4138341747,123384.398843546,123444.827668349,123456.502247266,123488.089710581
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.0504001153762e-30,143.937537284903,-61729.2313454052,-61801.2001140477,123478.46269081,123614.400228095,123550.56609453,123657.662270327
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,6.83568571480263e-15,72.4676751310762,-61838.6172551158,-61874.8510926814,123697.234510232,123761.702185363,123769.337913951,123804.964227595
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,2.17980792907143e-20,98.3764918954112,-62068.1614444863,-62117.349690434,124156.322888973,124246.699380868,124228.426292692,124289.9614231
10000,0.1,0.136930639376291,1.41897954795235,0.215,0.825,4.27619754943797e-11,54.4304677430919,-61899.8499934494,-61927.065227321,123819.699986899,123866.130454642,123891.803390619,123909.392496874
