"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
50,0.215,0.825,0.310401011514264,4.78204281667934,-285.426096835601,-287.817118243941
60,0.215,0.825,0.202449636320987,5.95611571524023,-374.940943947354,-377.919001804974
80,0.215,0.825,0.785722289097867,1.727467451763,-517.280506257107,-518.144239982988
90,0.215,0.825,0.666640770246038,2.37781137081788,-562.907107896102,-564.096013581511
100,0.215,0.825,0.405347667184681,4.00486630771911,-645.934944048277,-647.937377202137
150,0.215,0.825,0.846495279628291,1.38674625208228,-923.988312097615,-924.681685223657
200,0.215,0.825,0.167550882533718,6.45651674769988,-1226.44315773431,-1229.67141610816
250,0.215,0.825,0.263667013807381,5.23873519374911,-1481.29085740821,-1483.91022500509
300,0.215,0.825,0.920875683401537,0.925490248574533,-1837.16385304381,-1837.6265981681
350,0.215,0.825,0.665955989432349,2.38159435736634,-2176.16813381009,-2177.35893098877
400,0.215,0.825,0.154062402230102,6.67550865498288,-2419.32699822411,-2422.6647525516
450,0.215,0.825,0.777413297525178,1.7730273068164,-2712.59606786106,-2713.48258151447
500,0.215,0.825,0.345373522174972,4.47624488767724,-3073.77461453885,-3076.01273698269
1000,0.215,0.825,0.122871030402888,7.25790017229519,-6206.06520137642,-6209.69415146257
2000,0.215,0.825,0.017607682660594,11.9657632598355,-12429.9866091857,-12435.9694908156
4000,0.215,0.825,0.00119825185453352,18.065491812049,-24820.6508010614,-24829.6835469674
5000,0.215,0.825,0.0571444419268267,9.16331846690446,-31125.7953496957,-31130.3770089292
6000,0.215,0.825,0.024968252560575,11.1462842624751,-36920.4844811641,-36926.0576232953
7000,0.215,0.825,0.990998171295074,0.281151804112596,-43541.6343339984,-43541.7749099004
8000,0.215,0.825,0.194774698185841,6.05914386476798,-49587.8538032499,-49590.8833751823
50,0.215,0.825,0.875723273080988,1.21439296335279,-298.208480949312,-298.815677430988
60,0.215,0.825,0.233833184227923,5.56780687635285,-394.865991611836,-397.649895050012
70,0.215,0.825,0.356669800677327,4.38281323884632,-428.237345509454,-430.428752128877
80,0.215,0.825,0.131992871029,7.07470129912519,-476.84743896375,-480.384789613312
90,0.215,0.825,0.979920432112138,0.430316133582892,-556.688482886527,-556.903640953319
100,0.215,0.825,0.90020937861069,1.06228262796412,-635.740305868131,-636.271447182113
150,0.215,0.825,0.209334833174768,5.86659733038005,-929.868292586763,-932.801591251953
200,0.215,0.825,0.121850341769328,7.27917412169927,-1318.78805413625,-1322.4276411971
250,0.215,0.825,0.642745172538638,2.5105638708892,-1508.17385604428,-1509.42913797972
300,0.215,0.825,0.245205977171977,5.43830504991001,-1824.25709137285,-1826.9762438978
350,0.215,0.825,0.260407132594937,5.27308457438357,-2186.85730740967,-2189.49384969686
400,0.215,0.825,0.458401142310926,3.62991588535715,-2545.64606200692,-2547.4610199496
450,0.215,0.825,0.485785671132002,3.44828170712117,-2707.42420077579,-2709.14834162935
500,0.215,0.825,0.0895446915466135,8.05609916724734,-3155.33898386807,-3159.36703345169
1000,0.215,0.825,0.861844602980298,1.2972342753128,-6235.79650841682,-6236.44512555448
2000,0.215,0.825,0.00233601434097917,16.5760724376705,-12427.2764010116,-12435.5644372304
4000,0.215,0.825,0.000629814073758217,19.4889556721537,-24834.5696100158,-24844.3140878519
5000,0.215,0.825,0.0239042669036296,11.2489368744136,-30836.4631252118,-30842.087593649
6000,0.215,0.825,5.30605159637102e-06,29.8277050735924,-37467.1083098895,-37482.0221624263
7000,0.215,0.825,0.0412337489840656,9.95259965225705,-43470.0977157273,-43475.0740155534
8000,0.215,0.825,0.0401312965636948,10.0176572172786,-49554.4155665717,-49559.4243951804
50,0.215,0.825,0.0637950254139415,8.89435536220446,-315.913321891994,-320.360499573096
60,0.215,0.825,0.387004587171566,4.14295484890829,-352.81824397225,-354.889721396704
70,0.215,0.825,0.992052902626725,0.263396061763956,-403.915807372608,-404.04750540349
80,0.215,0.825,0.10327844850144,7.69824957447554,-491.676575353892,-495.52570014113
90,0.215,0.825,0.591261709788966,2.80330868841497,-532.586408505334,-533.988062849542
100,0.215,0.825,0.977364784267806,0.459031151613544,-615.811715810309,-616.041231386116
150,0.215,0.825,0.505584818627197,3.32117155885908,-949.5234236404,-951.18400941983
200,0.215,0.825,0.688973518510173,2.25500009376356,-1255.109755183,-1256.23725522988
250,0.215,0.825,0.177911682377342,6.29888369858327,-1563.60157174788,-1566.75101359717
300,0.215,0.825,0.961998998769919,0.609528433306423,-1811.53082537302,-1811.83558958967
350,0.215,0.825,0.753883094856276,1.90142565683254,-2151.81823004182,-2152.76894287024
400,0.215,0.825,0.96468242663384,0.585306167963608,-2497.02153383618,-2497.31418692016
500,0.215,0.825,0.22740139151757,5.64349190435678,-2994.80956280402,-2997.6313087562
1000,0.215,0.825,0.878473204006349,1.19772399995963,-6215.75598864167,-6216.35485064165
2000,0.215,0.825,0.32668635829377,4.63633468516491,-12500.957902962,-12503.2760703046
4000,0.215,0.825,0.937263964044744,0.808803402193007,-24910.0775171603,-24910.4819188614
5000,0.215,0.825,0.187155685652802,6.16506360020867,-30800.0754037502,-30803.1579355503
6000,0.215,0.825,0.0213561826998399,11.5139835634473,-37661.9731734666,-37667.7301652483
7000,0.215,0.825,9.31609834218959e-05,23.6664371328952,-43524.5690309417,-43536.4022495082
8000,0.215,0.825,0.00191663876148823,17.0189409305895,-49404.4383214357,-49412.947791901
50,0.215,0.825,0.0913537951241524,8.00613294148536,-321.714391016798,-325.71745748754
60,0.215,0.825,0.717455303595318,2.09954866817486,-373.225265123467,-374.275039457555
70,0.215,0.825,0.81911061842487,1.54236978465815,-421.683827220435,-422.455012112764
80,0.215,0.825,0.604326241355357,2.72798679942821,-481.2757430618,-482.639736461514
90,0.215,0.825,0.629771315021092,2.58337309551007,-535.815930073151,-537.107616620906
100,0.215,0.825,0.421884088675222,3.8843462970583,-606.870225493495,-608.812398642024
150,0.215,0.825,0.946290336138656,0.740122830608698,-925.021243516478,-925.391304931782
200,0.215,0.825,0.290494907934195,4.96898259043928,-1240.42072575084,-1242.90521704606
250,0.215,0.825,0.886063029867991,1.15121830279622,-1502.42896264926,-1503.00457180066
300,0.215,0.825,0.989938630183177,0.298066718097289,-1871.28332379019,-1871.43235714924
350,0.215,0.825,0.780960265722165,1.75359659876813,-2192.61133650336,-2193.48813480274
400,0.215,0.825,0.180992527773739,6.25360480368181,-2464.8926124666,-2468.01941486844
450,0.215,0.825,0.947496376814906,0.730647469925316,-2815.19132011153,-2815.55664384649
500,0.215,0.825,0.283108670235188,5.04107678251512,-3086.90342006104,-3089.4239584523
1000,0.215,0.825,0.954473579549536,0.674187352580702,-6140.2735514885,-6140.61064516479
2000,0.215,0.825,0.151814223928287,6.71369230560958,-12526.4043538186,-12529.7611999714
4000,0.215,0.825,0.81264994839512,1.57850620063255,-24962.4994876105,-24963.2887407108
5000,0.215,0.825,0.441465218128767,3.74603933893377,-30984.5378170828,-30986.4108367522
6000,0.215,0.825,0.108393257129593,7.57625831650512,-37449.0867836683,-37452.8749128266
7000,0.215,0.825,0.0664526716366501,8.79426643221814,-43361.8346563397,-43366.2317895558
8000,0.215,0.825,0.199560393831688,5.9944866293954,-49665.9842023643,-49668.981445679
50,0.215,0.825,0.056392272965577,9.19559220177177,-300.660689214254,-305.258485315139
60,0.215,0.825,0.0602138970304789,9.0356765435647,-368.877563828726,-373.395402100508
70,0.215,0.825,0.0625551112341777,8.94241297521501,-457.210196524817,-461.681403012425
80,0.215,0.825,0.526037098249722,3.19315588300014,-486.891765872356,-488.488343813856
90,0.215,0.825,0.473302853775079,3.5301893890246,-559.408548434384,-561.173643128896
100,0.215,0.825,0.18431718739724,6.20551227489932,-571.87118186319,-574.973938000639
150,0.215,0.825,0.453946085883311,3.66016563318999,-878.360863498302,-880.190946314897
200,0.215,0.825,0.88102611399558,1.18216561569579,-1263.76653986662,-1264.35762267447
250,0.215,0.825,0.476501994500644,3.5090606258027,-1506.41886539197,-1508.17339570487
300,0.215,0.825,0.189248952944968,6.13558470392309,-1903.99050993405,-1907.05830228601
350,0.215,0.825,0.253945413937027,5.34227500100678,-2180.43939867091,-2183.11053617141
400,0.215,0.825,0.097459924623241,7.84407270534666,-2502.81983735561,-2506.74187370828
450,0.215,0.825,0.779624351362586,1.76091788082886,-2768.01756798792,-2768.89802692834
500,0.215,0.825,0.0101841315689223,13.2347069960688,-3096.28684891454,-3102.90420241258
1000,0.215,0.825,0.109667717402957,7.54669645852846,-6249.42090110846,-6253.19424933773
2000,0.215,0.825,0.359451953611985,4.36016324493903,-12315.870566723,-12318.0506483454
4000,0.215,0.825,0.0535714740124248,9.3203946099602,-24807.2822869748,-24811.9424842798
5000,0.215,0.825,0.0790028938846116,8.36762273297063,-30947.5841047808,-30951.7679161472
6000,0.215,0.825,0.0413275582222266,9.94714113108057,-37571.9241527197,-37576.8977232852
7000,0.215,0.825,0.195727095741277,6.04616462340346,-43343.8577623261,-43346.8808446378
8000,0.215,0.825,0.0110401158687756,13.0487326860166,-49823.1767862898,-49829.7011526328
50,0.215,0.825,0.924032729907216,0.903676809211106,-319.267947196041,-319.719785600646
60,0.215,0.825,0.285770625377723,5.01491420307309,-336.689309400447,-339.196766501984
70,0.215,0.825,0.587251359007378,2.82659128027319,-437.473708851764,-438.8870044919
80,0.215,0.825,0.201593326980119,5.96743706201846,-465.973336324443,-468.957054855452
90,0.215,0.825,0.128657546551743,7.14029259985318,-541.304484151217,-544.874630451144
100,0.215,0.825,0.310073162993593,4.78504002200407,-626.96501699896,-629.357537009962
150,0.215,0.825,0.477713378019905,3.50108505927597,-916.728097909837,-918.478640439475
200,0.215,0.825,0.428042585049091,3.84035345693701,-1246.89030939013,-1248.8104861186
250,0.215,0.825,0.982915464424366,0.394614343197645,-1526.04050846307,-1526.23781563467
300,0.215,0.825,0.616927677030729,2.65604560951169,-1854.16228755808,-1855.49031036284
350,0.215,0.825,0.479617090345957,3.48857877688988,-2217.33875073364,-2219.08304012209
400,0.215,0.825,0.837306099704966,1.43947369886882,-2511.25054930293,-2511.97028615237
450,0.215,0.825,0.365813925598434,4.30888427260197,-2750.67466862852,-2752.82911076482
500,0.215,0.825,0.492497788808718,3.40481770013139,-3106.14095088624,-3107.84335973631
1000,0.215,0.825,0.0840752266571643,8.21314316207281,-6170.88402570315,-6174.99059728418
2000,0.215,0.825,0.512706744262163,3.27623287580354,-12399.3114356508,-12400.9495520887
4000,0.215,0.825,0.423490641346528,3.8728248836851,-24669.3665560218,-24671.3029684636
5000,0.215,0.825,0.286111131628449,5.01158240332006,-30987.5624446667,-30990.0682358684
6000,0.215,0.825,0.00196561151687086,16.9625403378304,-37181.4387542699,-37189.9200244388
7000,0.215,0.825,0.0518766320407888,9.39843069361814,-43384.362840584,-43389.0620559308
8000,0.215,0.825,0.00584063455268152,14.5071210336027,-49436.9768839208,-49444.2304444376
50,0.215,0.825,0.583556548277373,2.84811230635455,-327.617704618699,-329.041760771876
60,0.215,0.825,0.741316780099844,1.96978297672968,-368.306659848025,-369.29155133639
70,0.215,0.825,0.731687692245152,2.0221337334408,-422.612044447653,-423.623111314373
80,0.215,0.825,0.247226507069366,5.41584384057637,-499.515096810086,-502.223018730374
90,0.215,0.825,0.155277703990869,6.65507838142116,-553.245469628156,-556.573008818867
100,0.215,0.825,0.190272871134121,6.12127116375291,-620.806520833295,-623.867156415172
150,0.215,0.825,0.776068434692282,1.78038818242726,-929.150212485497,-930.04040657671
200,0.215,0.825,0.653615643280265,2.44997354446286,-1232.08672827782,-1233.31171505005
250,0.215,0.825,0.391848542349683,4.10601367874733,-1541.83625775627,-1543.88926459564
300,0.215,0.825,0.0918482164021598,7.99263881867364,-1874.76208958261,-1878.75840899194
350,0.215,0.825,0.0833448604082726,8.23483686859436,-2143.06941997758,-2147.18683841188
400,0.215,0.825,0.0708942282404537,8.63517125309863,-2486.15197907739,-2490.46956470394
450,0.215,0.825,0.66734794432985,2.37390586826859,-2755.20196993647,-2756.3889228706
500,0.215,0.825,0.352043924442272,4.42078508607574,-3171.30285256503,-3173.51324510807
1000,0.215,0.825,0.185211687407684,6.19270578163923,-6281.54686385568,-6284.6432167465
2000,0.215,0.825,0.268417376057737,5.18932428775224,-12357.7547161494,-12360.3493782933
4000,0.215,0.825,0.675565448070339,2.32860825894022,-24817.9520324151,-24819.1163365446
5000,0.215,0.825,0.154084012469107,6.67514408932038,-30855.4083569033,-30858.7459289479
6000,0.215,0.825,0.920558514222317,0.927666318471893,-37293.4836288948,-37293.947462054
7000,0.215,0.825,0.0117922381473005,12.8965989985591,-43277.0860959878,-43283.5343954871
8000,0.215,0.825,0.0219593535871579,11.4485763405974,-49954.6054870539,-49960.3297752242
50,0.215,0.825,0.638040578138147,2.53690062394287,-303.37807712668,-304.646527438651
60,0.215,0.825,0.402324266165468,4.02729656370309,-375.681303237518,-377.694951519369
70,0.215,0.825,0.799291212022719,1.65269720904098,-429.821100624251,-430.647449228771
80,0.215,0.825,0.355120538089445,4.39548673239665,-506.568993285812,-508.76673665201
90,0.215,0.825,0.364106088493785,4.32258050915493,-555.921156901749,-558.082447156326
100,0.215,0.825,0.233303542489676,5.57397028207583,-605.488933511073,-608.275918652111
150,0.215,0.825,0.331021219181567,4.598551569047,-922.138549528639,-924.437825313163
200,0.215,0.825,0.909546588611281,1.00164409544823,-1229.91343575045,-1230.41425779817
250,0.215,0.825,0.467126909672105,3.57125489151076,-1581.12493723726,-1582.91056468301
300,0.215,0.825,0.888893156513005,1.13367495161128,-1837.26071037878,-1837.82754785458
350,0.215,0.825,0.491917017309227,3.40856299527968,-2148.59918268637,-2150.30346418401
400,0.215,0.825,0.526599120610729,3.18968182077879,-2460.3013275054,-2461.89616841579
450,0.215,0.825,0.480995359334079,3.47954514057437,-2809.19904184927,-2810.93881441956
500,0.215,0.825,0.116839791297798,7.38606004314988,-3035.90195415762,-3039.5949841792
1000,0.215,0.825,0.00213053498487106,16.7822998223346,-6103.16020492596,-6111.55135483713
2000,0.215,0.825,0.0671864305646644,8.76730137737104,-12113.4901270506,-12117.8737777393
4000,0.215,0.825,0.207351670321417,5.89211102447007,-24854.0041806091,-24856.9502361213
5000,0.215,0.825,0.260974107229396,5.26708403506927,-30924.2507244743,-30926.8842664918
6000,0.215,0.825,0.0353323352486294,10.3224675315141,-37190.4965783091,-37195.6578120749
7000,0.215,0.825,0.0112911042733666,12.996868679591,-43514.2200877069,-43520.7185220467
8000,0.215,0.825,0.339389251371151,4.52673423258238,-49767.5787510734,-49769.8421181897
50,0.215,0.825,0.882039395754211,1.17596716165269,-315.582804293967,-316.170787874793
60,0.215,0.825,0.364178935408254,4.32199527407226,-344.708825942654,-346.86982357969
70,0.215,0.825,0.00276840099446237,16.1949663721795,-401.969263091714,-410.066746277803
80,0.215,0.825,0.945814383080973,0.743841181403923,-466.327988144266,-466.699908734968
90,0.215,0.825,0.480808147766299,3.4807711686999,-536.08646554134,-537.82685112569
100,0.215,0.825,0.608122227197579,2.70624519210628,-595.739162719438,-597.092285315491
150,0.215,0.825,0.282212240853793,5.0499338282948,-934.293948455294,-936.818915369441
200,0.215,0.825,0.421713766018588,3.88556965626412,-1257.41413007057,-1259.3569148987
250,0.215,0.825,0.800155903386637,1.64791403488834,-1521.80698566724,-1522.63094268468
300,0.215,0.825,0.292072412388353,4.95378487342987,-1938.05074630215,-1940.52763873887
350,0.215,0.825,0.701303108919206,2.18758348874326,-2222.9094411324,-2224.00323287677
400,0.215,0.825,0.516257895980222,3.25397206898742,-2502.39305443446,-2504.02004046895
450,0.215,0.825,0.362222158716544,4.33774764064037,-2802.86714551527,-2805.03601933559
500,0.215,0.825,0.365745436460493,4.30943256357023,-3108.72307964333,-3110.87779592512
1000,0.215,0.825,0.600478779560043,2.75008779158634,-6295.08104777517,-6296.45609167096
2000,0.215,0.825,0.645686390994648,2.49413459903371,-12454.486514522,-12455.7335818216
4000,0.215,0.825,0.142727648187724,6.87347198397038,-24842.0043282345,-24845.4410642265
5000,0.215,0.825,0.40388513545559,4.01570089118468,-31208.2914180534,-31210.299268499
6000,0.215,0.825,0.280798217912861,5.06395323039033,-37091.2907385919,-37093.8227152071
7000,0.215,0.825,0.133283517544048,7.04972859108238,-43581.5166848514,-43585.0415491469
8000,0.215,0.825,0.0238307904443404,11.2561882355512,-49583.8607200868,-49589.4888142046
50,0.215,0.825,0.613898979290053,2.67327613051566,-314.818473085984,-316.155111151242
60,0.215,0.825,0.175412749418202,6.33613108764712,-381.699194124497,-384.867259668321
70,0.215,0.825,0.374879805132089,4.23700571448899,-402.296428527884,-404.414931385129
80,0.215,0.825,0.947976566714901,0.726853091147177,-488.554731074593,-488.918157620166
90,0.215,0.825,0.0310559008178312,10.6297485924729,-568.182988806778,-573.497863103015
100,0.215,0.825,0.960671224878063,0.621268302631734,-633.80327039957,-634.113904550886
150,0.215,0.825,0.974516206100461,0.489488165663261,-904.666237272362,-904.910981355193
200,0.215,0.825,0.977989905208624,0.452138514040598,-1205.89681731633,-1206.12288657335
250,0.215,0.825,0.70526077969972,2.16598771571353,-1544.75514329743,-1545.83813715529
300,0.215,0.825,0.0744904549142154,8.51312272714767,-1850.5231824724,-1854.77974383597
350,0.215,0.825,0.344374713486185,4.48462280456351,-2128.75895640851,-2131.00126781079
400,0.215,0.825,0.58828096756418,2.82060625621671,-2532.56376879268,-2533.97407192078
450,0.215,0.825,0.250623944593954,5.37843107092522,-2783.40215686478,-2786.09137240025
500,0.215,0.825,0.941644401774123,0.775938687057533,-3038.03615198445,-3038.42412132798
1000,0.215,0.825,0.969389094298243,0.54099745770327,-6169.55749174543,-6169.82799047428
2000,0.215,0.825,0.0176915929698634,11.9546647807801,-12388.7078857395,-12394.6852181299
4000,0.215,0.825,0.00661797871988652,14.2224253392487,-24992.9697705251,-25000.0809831947
5000,0.215,0.825,0.462178755707369,3.60442602417606,-30725.6739539048,-30727.4761669169
6000,0.215,0.825,0.0511443215501598,9.43290434325172,-37057.5873646238,-37062.3038167954
7000,0.215,0.825,0.0447598183370531,9.75518305615697,-42975.3960075118,-42980.2735990399
8000,0.215,0.825,0.00446517555037206,15.1167094275588,-49353.5674810427,-49361.1258357565
50,0.215,0.825,0.863408350049202,1.28799908822646,-318.209578557653,-318.853578101766
60,0.215,0.825,0.0465731204820191,9.6593933829987,-366.581297480512,-371.410994172012
70,0.215,0.825,0.627923178017642,2.59379233377058,-417.002215525837,-418.299111692722
80,0.215,0.825,0.685182940102267,2.27577538508694,-500.964145855595,-502.102033548138
90,0.215,0.825,0.524028832578899,3.20558818056452,-544.598878366899,-546.201672457181
100,0.215,0.825,0.894926972543002,1.09586968123563,-578.330709907224,-578.878644747842
150,0.215,0.825,0.961033105921228,0.618083941799796,-926.512847900742,-926.821889871642
200,0.215,0.825,0.45156497881921,3.67641867401153,-1230.52513244868,-1232.36334178569
250,0.215,0.825,0.0200307094504619,11.6642487421041,-1648.08887557403,-1653.92099994508
300,0.215,0.825,0.258560444625067,5.29270675516409,-1816.29379189514,-1818.94014527272
350,0.215,0.825,0.140816046902867,6.908266777471,-2203.62402948185,-2207.07816287059
400,0.215,0.825,0.377766919051193,4.21439967244078,-2521.88483701228,-2523.9920368485
450,0.215,0.825,0.161848830313203,6.54706707367495,-2801.00491400727,-2804.2784475441
500,0.215,0.825,0.0500985735857744,9.48295941744891,-3072.49780294536,-3077.23928265409
1000,0.215,0.825,0.298562889927145,4.89196849829932,-6165.737044878,-6168.18302912715
2000,0.215,0.825,0.532672066563263,3.15228476768607,-12521.4402530176,-12523.0163954015
4000,0.215,0.825,0.995475045975357,0.196572120141354,-24877.3429217588,-24877.4412078188
5000,0.215,0.825,0.950054137725097,0.710288234135078,-31053.4813831058,-31053.8365272228
6000,0.215,0.825,0.0366608519748875,10.2342811092822,-37185.212805634,-37190.3299461886
7000,0.215,0.825,0.0322263186939844,10.5417802376614,-43353.9110384768,-43359.1819285957
8000,0.215,0.825,0.0025299379273718,16.3972265003977,-49794.8095909142,-49803.0082041644
50,0.215,0.825,0.439725644620308,3.75814492391328,-295.919669984827,-297.798742446784
60,0.215,0.825,0.560446452169295,2.9843580169063,-358.479464880125,-359.971643888578
70,0.215,0.825,0.180413927024207,6.26205536655209,-426.576891422687,-429.707919105963
80,0.215,0.825,0.0390796032673696,10.0813388893679,-475.798931348682,-480.839600793366
90,0.215,0.825,0.437500809105479,3.77367755843215,-554.486964546542,-556.373803325758
100,0.215,0.825,0.640763403223056,2.52164923560076,-633.93460877084,-635.195433388641
150,0.215,0.825,0.895583580385334,1.09172066757242,-897.567416183908,-898.113276517694
200,0.215,0.825,0.709304724344623,2.14393959700192,-1259.99862826735,-1261.07059806585
250,0.215,0.825,0.640865730980968,2.52107653836219,-1538.54954094907,-1539.81007921825
300,0.215,0.825,0.254307542937321,5.33835766112816,-1856.5577776057,-1859.22695643626
350,0.215,0.825,0.218893976856575,5.74653164713163,-2143.23285937047,-2146.10612519403
400,0.215,0.825,0.0348887686455234,10.3526231563283,-2440.81200281084,-2445.988314389
450,0.215,0.825,0.375078031011548,4.2354492967097,-2760.80566776849,-2762.92339241684
500,0.215,0.825,0.464958360432184,3.58576232526411,-3114.08016104387,-3115.8730422065
1000,0.215,0.825,0.483450270204309,3.46349764206752,-6128.96030606284,-6130.69205488387
2000,0.215,0.825,0.0148244129792322,12.3664578489188,-12418.1658021054,-12424.3490310299
4000,0.215,0.825,0.599536635895499,2.75550986482267,-24904.1780521726,-24905.555807105
5000,0.215,0.825,0.073526619388363,8.54527742249047,-31122.6148565714,-31126.8874952826
6000,0.215,0.825,0.0695971508807663,8.6806331697444,-36870.0948092313,-36874.4351258162
7000,0.215,0.825,0.0351075317172058,10.337704839505,-43429.9179833715,-43435.0868357913
8000,0.215,0.825,0.120428650954575,7.30908228502085,-49762.9200396929,-49766.5745808354
50,0.215,0.825,0.249002662513469,5.39622978103262,-287.635108510075,-290.333223400591
60,0.215,0.825,0.712642019218071,2.12575660804703,-366.12974455665,-367.192622860674
70,0.215,0.825,0.102090929432826,7.7273769961264,-430.667216633672,-434.530905131735
80,0.215,0.825,0.262257186408372,5.25354572765013,-520.918914849167,-523.545687712992
90,0.215,0.825,0.0327052072908988,10.5066721207879,-487.172877403383,-492.426213463777
100,0.215,0.825,0.681958338369423,2.29346922751756,-620.406739993143,-621.553474606902
150,0.215,0.825,0.878421469068706,1.1980384464614,-896.693292966447,-897.292312189678
200,0.215,0.825,0.144939937687911,6.83373262057967,-1288.80145160036,-1292.21831791065
250,0.215,0.825,0.866912829517163,1.26721556421353,-1553.91903389333,-1554.55264167544
300,0.215,0.825,0.0305436287255035,10.6692613628557,-1808.84946946021,-1814.18410014164
350,0.215,0.825,0.33152166260843,4.59421555464905,-2242.33840626214,-2244.63551403947
400,0.215,0.825,0.930552632814648,0.857677112961937,-2490.8596290765,-2491.28846763298
450,0.215,0.825,0.0605162493730694,9.02344024308695,-2815.45291275178,-2819.96463287332
500,0.215,0.825,0.503815214529867,3.33239985174077,-3203.01391550159,-3204.68011542746
1000,0.215,0.825,0.916635049178347,0.954364545430508,-6087.02665057021,-6087.50383284293
2000,0.215,0.825,0.311883569898485,4.76852171796418,-12431.0407826959,-12433.4250435549
4000,0.215,0.825,0.0603851846153533,9.02873732299486,-24749.7832980093,-24754.2976666708
5000,0.215,0.825,0.150409705431234,6.73780933701346,-31379.397949994,-31382.7668546625
6000,0.215,0.825,0.0159894618545879,12.1905022207939,-37229.9415182371,-37236.0367693475
7000,0.215,0.825,0.137378603047248,6.97193842328852,-43451.6379369677,-43455.1239061794
8000,0.215,0.825,0.140774763390561,6.90902297792491,-49524.214227032,-49527.6687385209
50,0.215,0.825,0.743945787872791,1.95548765099477,-303.006982798447,-303.984726623944
60,0.215,0.825,0.61216291449496,2.68316958892058,-356.515694272401,-357.857279066861
70,0.215,0.825,0.924355548194435,0.901430175618884,-403.724574264662,-404.175289352472
80,0.215,0.825,0.954452646232301,0.674361324128654,-494.092415305591,-494.429595967655
90,0.215,0.825,0.0641971255947303,8.87896075970502,-582.037305452151,-586.476785832003
100,0.215,0.825,0.669822647787062,2.36024823036814,-626.749018021542,-627.929142136726
150,0.215,0.825,0.541496861348053,3.09839207935488,-925.442813613887,-926.992009653564
200,0.215,0.825,0.244788782653599,5.44296270894984,-1266.16330659157,-1268.88478794605
250,0.215,0.825,0.374853753257314,4.23721031454716,-1530.96909104423,-1533.0876962015
300,0.215,0.825,0.909046403872439,1.00493735219607,-1847.37991950626,-1847.88238818236
350,0.215,0.825,0.780536985946995,1.75591672283008,-2173.53100371405,-2174.40896207547
400,0.215,0.825,0.101021928771749,7.75386903875824,-2465.4508319309,-2469.32776645028
450,0.215,0.825,0.121155168670313,7.29375795080068,-2862.01404709268,-2865.66092606809
500,0.215,0.825,0.0773982118269467,8.41844429222601,-3076.46832831593,-3080.67755046204
1000,0.215,0.825,0.0906668233517754,8.02499641684335,-6252.30158745904,-6256.31408566746
2000,0.215,0.825,0.0608167919935538,9.01133465850944,-12189.8704244053,-12194.3760917346
4000,0.215,0.825,0.0943128387153125,7.92637155988632,-24824.1042687907,-24828.0674545707
5000,0.215,0.825,0.0204295782558214,11.6180393378017,-31013.3558537293,-31019.1648733982
6000,0.215,0.825,0.566192568006504,2.95020614698296,-37094.6830594281,-37096.1581625016
7000,0.215,0.825,0.0444290094564505,9.77305842598435,-42971.6272727033,-42976.5138019163
8000,0.215,0.825,0.0234370880791857,11.2954152567982,-50013.1141214485,-50018.7618290769
50,0.215,0.825,0.0738165797065694,8.53556231252753,-315.638292262765,-319.906073419028
60,0.215,0.825,0.894286012524238,1.09991298010834,-383.878117664605,-384.42807415466
70,0.215,0.825,0.238497403663174,5.5140480258051,-445.051705955134,-447.808729968037
80,0.215,0.825,0.50563751223531,3.32083759810291,-511.191411036524,-512.851829835576
90,0.215,0.825,0.559114345625327,2.99230272850241,-539.598688472507,-541.094839836759
100,0.215,0.825,0.342540252153959,4.50006095539925,-614.831156917092,-617.081187394791
150,0.215,0.825,0.558330583545855,2.99698199343084,-939.772859746816,-941.271350743532
200,0.215,0.825,0.84250365574721,1.40972132316801,-1239.01376986646,-1239.71863052805
250,0.215,0.825,0.383453921005307,4.17025886095462,-1474.02494752328,-1476.11007695375
300,0.215,0.825,0.708836088065787,2.14649378371314,-1777.00233047656,-1778.07557736841
350,0.215,0.825,0.0336795635766874,10.4367444380114,-2169.46254646886,-2174.68091868786
400,0.215,0.825,0.629777282594126,2.58333947207211,-2444.70553660596,-2445.997206342
450,0.215,0.825,0.0708533052711116,8.63659351127262,-2838.18918085244,-2842.50747760808
500,0.215,0.825,0.422319780184321,3.88121855071859,-3012.54646311313,-3014.48707238849
1000,0.215,0.825,0.28420971284198,5.03023036191553,-6293.50266607169,-6296.01778125265
2000,0.215,0.825,0.0487499144187569,9.54900848940451,-12468.8286203453,-12473.60312459
4000,0.215,0.825,0.162737699290956,6.53276332713722,-24964.3741861931,-24967.6405678566
5000,0.215,0.825,0.20714329361385,5.89480433890276,-31024.5664910556,-31027.5138932251
6000,0.215,0.825,0.0369660342429915,10.2144578394655,-37573.4110213414,-37578.5182502612
7000,0.215,0.825,0.0422870153423973,9.89198540676443,-43364.4800192166,-43369.42601192
8000,0.215,0.825,0.0452511301176764,9.72886705225392,-49578.8274313471,-49583.6918648732
50,0.215,0.825,0.353680886286117,4.40730293188119,-302.518130073763,-304.721781539704
60,0.215,0.825,0.103257710929804,7.69875553917927,-362.977460585435,-366.826838355024
70,0.215,0.825,0.0247313774730157,11.1687663101462,-419.977745715129,-425.562128870202
80,0.215,0.825,0.984159037734932,0.379010319796862,-464.193184864123,-464.382690024021
100,0.215,0.825,0.878616694753511,1.19685168549222,-591.870377773487,-592.468803616234
