"n","target_cv","actual_cv","mttf_true","R_half_true","R_mttf_true","R_2mttf_true","mttf_full","R_half_full","R_mttf_full","R_2mttf_full","mttf_reduced","R_half_reduced","R_mttf_reduced","R_2mttf_reduced","loglik_F","loglik_R","Lambda","p_value","conv_F","conv_R"
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,225.278877827413,0.703554831616105,0.428669172081251,0.111838151399235,229.744535343768,0.694019308827314,0.417502507994585,0.123837361800992,-621.605011189628,-624.104089211123,4.99815604298919,0.287486749031792,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,221.777816729361,0.689783072719334,0.410066736576717,0.11034042259579,223.912835269214,0.68550430545053,0.405585699876765,0.11570741778382,-612.268056857073,-613.451390199577,2.36666668500925,0.668659325952823,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,218.761348488206,0.668367086508292,0.397084497961037,0.113044385466428,221.343123247058,0.663511842060297,0.392569731988239,0.118675872279857,-610.718526777708,-611.519082779779,1.60111200414326,0.808592259268048,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,209.200037969297,0.680271545624613,0.389506733656389,0.0877730081794668,211.85137195581,0.675762791835381,0.383146226931904,0.0955312310248774,-613.181969178934,-614.496382220601,2.6288260833353,0.62172529482254,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,245.422018216121,0.702425153090735,0.452013229906385,0.153010485788178,252.250586398405,0.69301366193526,0.442892052875696,0.163851572025535,-608.231781359596,-610.670089119721,4.87661552024952,0.300193401619382,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,222.279932702464,0.728382085971393,0.427829400899626,0.0934492307654166,223.921533044391,0.723581044591157,0.421789532862556,0.0999339135470413,-634.670630933409,-636.394423577535,3.44758528825218,0.485892739250908,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,236.624445799924,0.715343148827394,0.450278548431457,0.130802924071311,242.469889464177,0.705287998636843,0.439160499657444,0.143786563375836,-601.822539722818,-604.893104302898,6.14112916015984,0.188853655612807,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,216.366684407532,0.661344206508552,0.394463962171649,0.111790987450026,220.590126494347,0.656014346602011,0.388365402300023,0.119798382756193,-622.484276349959,-623.396647671015,1.82474264211282,0.767952559129501,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,247.464310884828,0.68869051208074,0.438422597358748,0.158122539164805,249.433656574762,0.68620673661199,0.436255420830109,0.16084823358855,-586.612723444124,-587.286485460985,1.34752403372158,0.853262348268029,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,243.64394279901,0.708714579835577,0.453632704730611,0.147679510436835,249.687138887191,0.701612381067644,0.44517228648576,0.15751944599936,-592.817806042471,-594.822661652924,4.00971122090596,0.404693174271626,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,207.09774161265,0.619168719361459,0.363228857213465,0.109265561869682,211.299380858154,0.610037235703457,0.35751439580833,0.117580452387372,-609.610887440239,-611.528649584384,3.83552428828898,0.428722590811428,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,176.345152086879,0.597640912079882,0.303133745177682,0.055811472225505,178.30874798785,0.58387191001796,0.297781015010443,0.0653963239670094,-650.216252655063,-653.235894183463,6.0392830567996,0.196233735578964,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,214.666380970032,0.673417096794359,0.395943680834105,0.102802288323772,217.986553152261,0.668081264342882,0.389776127350548,0.110707518358074,-618.736099770927,-620.145336863597,2.81847418534062,0.588647966286533,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,246.076293312326,0.701181623160848,0.443206481734022,0.152119945024999,247.366869645489,0.699441423086875,0.441495147743044,0.154134179425822,-597.722975653372,-598.167303921492,0.888656536239068,0.926182554208518,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,210.153171438002,0.698995698778692,0.393575988437912,0.0812898066399656,211.322133887119,0.693980184643674,0.388516441785914,0.0865764506002106,-626.696147421403,-628.232600148734,3.07290545466094,0.545699846299437,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,201.158172431952,0.652201547182729,0.358020970447213,0.0835560893516737,201.470797000614,0.651199794104124,0.357248977809023,0.0845797995485669,-622.736378846318,-623.088938107466,0.705118522296516,0.950696206004974,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,242.494233070618,0.693060232628089,0.438249004899152,0.149107410225591,245.243197282612,0.684940105780401,0.431297832774332,0.154305003425434,-577.800021812716,-579.079481478669,2.55891933190492,0.634117354658159,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,244.392350750149,0.630936288622794,0.40282143664598,0.164310809677951,246.458943297202,0.62867085093894,0.401610079505944,0.166450439800333,-579.904480257549,-580.367258595916,0.925556676733549,0.92086600720253,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,237.474582276486,0.594749281407156,0.382816281317189,0.163455306729198,246.365342275193,0.589524715995213,0.379793812576392,0.169711036758456,-580.237537705732,-581.256654397848,2.03823338423194,0.728726668603156,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,235.82721442171,0.704662534318692,0.448484177264662,0.134381386385964,245.212586449285,0.69008534151573,0.434061867115912,0.152945574130796,-612.793110211248,-614.865343002661,4.14446558282498,0.386807471059797,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,204.789350802322,0.694613260188841,0.37860902705028,0.0720311754963364,205.2632246253,0.692312730249639,0.376315331610642,0.0744547379276705,-642.376461336804,-642.97817702407,1.20343137453096,0.877533341821069,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,194.768963950244,0.610244710260343,0.339685592700997,0.0884472642950569,195.409784369723,0.598249824090724,0.331431866881187,0.09312270127346,-629.115764137955,-630.84648099966,3.46143372340998,0.483766609534348,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,222.334431093992,0.713213787769676,0.435356941713356,0.0999820609781623,229.134745392892,0.705778122085161,0.422083286441243,0.118228656944536,-621.06457071173,-623.82476751107,5.52039359867854,0.237942673241506,0,0
