"n","pmask","q","shape3","p.value","Lambda","loglik.F","loglik.R"
1000,0.215,0.825,1,7.45019430911073e-05,24.1508388802959,-6267.04784330116,-6279.12326274131
1000,0.215,0.825,1.1308,0.215555789999286,5.78792578940374,-6148.84475177886,-6151.73871467357
1000,0.215,0.825,1.25,0.060865551649411,9.00937602807971,-6170.52240124509,-6175.02708925913
1000,0.215,0.825,1.5,0.203619959943857,5.94071127084135,-6164.84765458391,-6167.81801021933
1000,0.215,0.825,1.75,0.000662752941851721,19.3765072397309,-6152.5207284588,-6162.20898207866
1000,0.215,0.825,2,0.123265529002999,7.24972147558401,-6286.4848144459,-6290.10967518369
1000,0.215,0.825,2.25,0.00487804773488457,14.9162788313897,-6222.96217120176,-6230.42031061746
1000,0.215,0.825,2.5,0.00650416454867899,14.2619920746292,-6338.39374159435,-6345.52473763167
1000,0.215,0.825,2.75,3.40671022739944e-07,35.6553530201909,-6198.01749456243,-6215.84517107253
1000,0.215,0.825,3,0.0178813762704848,11.9297504665228,-6352.75585323123,-6358.72072846449
1000,0.215,0.825,0.25,7.58216914856797e-92,430.376356908679,-4630.22970288841,-4845.41788134275
1000,0.215,0.825,0.5,4.46256004809136e-46,218.249611994301,-5746.05599802812,-5855.18080402527
1000,0.215,0.825,0.75,9.71708385614821e-08,38.2999988924039,-5958.05374090703,-5977.20374035323
1000,0.215,0.825,1,0.0315385507960415,10.5930917044971,-6225.9350550555,-6231.23160090774
1000,0.215,0.825,1.1308,0.237176372996201,5.52918049659456,-6186.58052977736,-6189.34512002565
1000,0.215,0.825,1.25,0.755319929066005,1.89360358335398,-6251.34121319879,-6252.28801499046
1000,0.215,0.825,1.5,0.00423234487866894,15.2379279694906,-6080.30789636908,-6087.92686035383
1000,0.215,0.825,1.75,0.149642363090956,6.75107227059925,-6194.93696763953,-6198.31250377483
1000,0.215,0.825,2,0.000110774082516672,23.2906072274527,-6222.38390620715,-6234.02920982088
1000,0.215,0.825,2.25,0.000445839551329645,20.2494423738844,-6262.10439045048,-6272.22911163742
1000,0.215,0.825,2.5,0.000273429707575049,21.321378546716,-6228.47911142778,-6239.13980070114
1000,0.215,0.825,2.75,2.3604309939708e-08,41.2724091317468,-6320.92240283063,-6341.5586073965
1000,0.215,0.825,3,7.71057294973145e-05,24.0764356931195,-6233.2854785502,-6245.32369639676
1000,0.215,0.825,0.25,1.41056008316866e-104,489.257367607886,-4415.64580400683,-4660.27448781077
1000,0.215,0.825,0.5,1.10705927207829e-24,118.517973511203,-5782.44169502517,-5841.70068178077
1000,0.215,0.825,0.75,0.0072668465638838,14.0088553834066,-6067.29807738829,-6074.30250507999
1000,0.215,0.825,1,0.324970074802988,4.65140674002032,-6162.69487681268,-6165.02058018269
1000,0.215,0.825,1.1308,0.527144805778701,3.18631089685914,-6148.7173638929,-6150.31051934132
1000,0.215,0.825,1.25,0.0251232395920268,11.1316857376023,-6236.50847210869,-6242.07431497749
1000,0.215,0.825,1.5,0.34458164588477,4.48288547771335,-6149.7439271288,-6151.98536986765
1000,0.215,0.825,1.75,0.000121149107202804,23.0961081605474,-6321.21779399792,-6332.76584807819
1000,0.215,0.825,2,1.02683505345007e-05,28.4165689342171,-6293.19666878339,-6307.40495325049
1000,0.215,0.825,2.25,1.95542785289205e-06,31.9534921342802,-6222.82199463928,-6238.79874070642
1000,0.215,0.825,2.5,0.0818108149835931,8.28099052126709,-6259.30218108606,-6263.44267634669
1000,0.215,0.825,2.75,3.56294754948483e-05,25.7444520238314,-6248.82044217774,-6261.69266818966
1000,0.215,0.825,3,1.95586464128275e-05,27.0348881254267,-6281.4303170573,-6294.94776112001
1000,0.215,0.825,0.25,8.73343929069478e-84,393.071817884391,-4438.27086711752,-4634.80677605971
1000,0.215,0.825,0.5,5.18849183811856e-31,148.10374870056,-5768.64656193792,-5842.6984362882
1000,0.215,0.825,0.75,4.48140195660171e-08,39.9270580490174,-6047.86814192495,-6067.83167094946
1000,0.215,0.825,1,0.439102132495207,3.76249225849097,-6135.95630307676,-6137.83754920601
1000,0.215,0.825,1.1308,0.698027634226432,2.20547177236767,-6195.56122566874,-6196.66396155493
1000,0.215,0.825,1.25,0.88687037966465,1.14622544834674,-6259.85211711077,-6260.42522983494
1000,0.215,0.825,1.5,0.807146801847049,1.60914920898358,-6250.06990452058,-6250.87447912507
1000,0.215,0.825,1.75,0.0103245802106876,13.2031690251624,-6321.50558257778,-6328.10716709036
1000,0.215,0.825,2,0.00785031505675293,13.8322006264989,-6298.46760159045,-6305.3837019037
1000,0.215,0.825,2.25,0.00489547411409912,14.9081902046983,-6345.3419362451,-6352.79603134745
1000,0.215,0.825,2.5,0.00123913513625545,17.9909480089173,-6285.56058838099,-6294.55606238545
1000,0.215,0.825,2.75,0.000350699280935306,20.7763105072008,-6275.60940480287,-6285.99756005647
1000,0.215,0.825,3,4.58724644653854e-06,30.1382614006834,-6207.35203033014,-6222.42116103048
1000,0.215,0.825,0.25,1.08085421752268e-95,448.168614388884,-4567.10421989979,-4791.18852709423
1000,0.215,0.825,0.5,3.37410532817526e-35,167.629636650987,-5638.68198289149,-5722.49680121699
1000,0.215,0.825,0.75,1.01743700306988e-05,28.4362519130591,-6078.53382755008,-6092.75195350661
1000,0.215,0.825,1,4.02083537411935e-06,30.4192522892827,-6272.25313672429,-6287.46276286893
1000,0.215,0.825,1.1308,0.85853318197429,1.31671551883119,-6224.61788962985,-6225.27624738927
1000,0.215,0.825,1.25,0.111064811797416,7.51465479486433,-6236.40732247194,-6240.16464986937
1000,0.215,0.825,1.5,0.0209202006898168,11.5623862153661,-6394.2873738518,-6400.06856695949
1000,0.215,0.825,1.75,0.157405706504014,6.61965257537668,-6226.37540766075,-6229.68523394844
1000,0.215,0.825,2,0.00147423169102318,17.604456042578,-6246.40972029711,-6255.2119483184
1000,0.215,0.825,2.25,5.94849595710782e-10,48.961262244753,-6225.75301515191,-6250.23364627429
1000,0.215,0.825,2.5,6.14603891782312e-06,29.5139732483058,-6260.82038490078,-6275.57737152494
1000,0.215,0.825,2.75,0.000896292253507841,18.7093657864389,-6319.80784487853,-6329.16252777174
1000,0.215,0.825,3,2.84782915416676e-05,26.2270005324372,-6415.41911414503,-6428.53261441125
1000,0.215,0.825,0.25,4.56556101951197e-90,422.142076543718,-4624.02891680915,-4835.09995508101
1000,0.215,0.825,0.5,2.00317837269817e-30,145.365168296505,-5836.56861186613,-5909.25119601438
1000,0.215,0.825,0.75,5.76675907845216e-12,58.5794384675628,-5965.17161410374,-5994.46133333752
1000,0.215,0.825,1,0.0850728140591644,8.18379700117657,-6204.06003823492,-6208.1519367355
1000,0.215,0.825,1.1308,0.0644798127735378,8.86819264172482,-6141.11051279098,-6145.54460911184
1000,0.215,0.825,1.25,0.000216195948251971,21.8346360654868,-6214.03956400028,-6224.95688203302
1000,0.215,0.825,1.5,0.563745171313344,2.96472895603438,-6307.4951295143,-6308.97749399232
1000,0.215,0.825,1.75,0.00189352649886505,17.0460541709999,-6276.51369159812,-6285.03671868362
1000,0.215,0.825,2,0.0741720920350829,8.5236999842582,-6272.90395506251,-6277.16580505464
1000,0.215,0.825,2.25,0.03677704356048,10.2267151817578,-6271.39847708285,-6276.51183467373
1000,0.215,0.825,2.5,9.76792657178943e-06,28.5235129197117,-6450.71586520089,-6464.97762166075
1000,0.215,0.825,2.75,0.00019450507834782,22.065356874351,-6421.42566396629,-6432.45834240347
1000,0.215,0.825,3,1.84225781811286e-07,36.9526044237191,-6315.46565753307,-6333.94195974493
1000,0.215,0.825,0.25,7.40495906393426e-95,444.302567718601,-4726.75165272873,-4948.90293658803
1000,0.215,0.825,0.5,6.38434630409528e-35,166.338922627419,-5768.5940210895,-5851.76348240321
1000,0.215,0.825,0.75,1.38933841150413e-05,27.7688246108664,-6021.65572527648,-6035.54013758191
1000,0.215,0.825,1,0.883899714800807,1.16455191526802,-6222.72620811706,-6223.30848407469
1000,0.215,0.825,1.1308,0.990978441382112,0.281474714014621,-6171.58662727621,-6171.72736463321
1000,0.215,0.825,1.25,0.0855310760041677,8.17042456493073,-6269.55430623671,-6273.63951851917
1000,0.215,0.825,1.5,0.0326202241708035,10.5128660571954,-6203.0641657506,-6208.3205987792
1000,0.215,0.825,1.75,0.016692791129083,12.0902248500515,-6280.40680697523,-6286.45191940025
1000,0.215,0.825,2,4.39208010286796e-05,25.2932279025008,-6215.05914010051,-6227.70575405176
1000,0.215,0.825,2.25,0.00292325142123622,16.0726192960883,-6345.1691786595,-6353.20548830755
1000,0.215,0.825,2.5,0.000782725972269751,19.0090699192478,-6243.90389034416,-6253.40842530379
1000,0.215,0.825,2.75,1.62993104418722e-06,32.3402899321609,-6260.13668209198,-6276.30682705806
1000,0.215,0.825,3,0.000140907232426396,22.7675955986142,-6354.70199241708,-6366.08579021638
1000,0.215,0.825,0.25,2.3067608736635e-95,446.645651427376,-4691.32456748255,-4914.64739319624
1000,0.215,0.825,0.5,1.11638198457421e-39,188.494402341661,-5767.47618098793,-5861.72338215876
1000,0.215,0.825,0.75,7.20749402501648e-08,38.9284766252877,-6009.58545860769,-6029.04969692034
1000,0.215,0.825,1,0.00685722424694127,14.1413834889827,-6176.85250206011,-6183.9231938046
1000,0.215,0.825,1.1308,0.250486869128756,5.37993206144529,-6207.36727570216,-6210.05724173288
1000,0.215,0.825,1.25,0.00672302638117814,14.1864937301234,-6272.90915817697,-6280.00240504203
1000,0.215,0.825,1.5,0.400137599950212,4.04359842012855,-6236.3554009406,-6238.37720015067
1000,0.215,0.825,1.75,0.00130260638789732,17.8799002187679,-6280.04788447812,-6288.9878345875
1000,0.215,0.825,2,6.68305356234586e-07,34.23055244024,-6314.21317948694,-6331.32845570706
1000,0.215,0.825,2.25,2.61095842749372e-07,36.2170243664987,-6356.79488868405,-6374.9034008673
1000,0.215,0.825,2.5,0.0025569789650482,16.3733676709708,-6132.27670995713,-6140.46339379262
1000,0.215,0.825,2.75,0.00324056626119087,15.8406828267562,-6245.62962742682,-6253.54996884019
1000,0.215,0.825,3,0.0144076944280362,12.4326818086138,-6229.97963585103,-6236.19597675534
1000,0.215,0.825,0.25,1.6013399016402e-108,507.49725321398,-4490.60941128726,-4744.35803789425
1000,0.215,0.825,0.5,1.05309602387591e-34,165.325910058637,-5821.61465667937,-5904.27761170869
1000,0.215,0.825,0.75,2.57933878769125e-07,36.2427381565685,-6069.32940289131,-6087.4507719696
1000,0.215,0.825,1,0.841752363076749,1.41403311325121,-5998.72973398032,-5999.43675053695
1000,0.215,0.825,1.1308,0.0345725313579682,10.3743485802734,-6204.77432738121,-6209.96150167134
1000,0.215,0.825,1.25,0.269856086875074,5.17450656070469,-6319.5490862663,-6322.13633954665
1000,0.215,0.825,1.5,0.0135510815810267,12.5748828552678,-6203.38441656096,-6209.67185798859
1000,0.215,0.825,1.75,0.000239266562361331,21.6131803365352,-6312.86318511363,-6323.6697752819
1000,0.215,0.825,2,0.00738154975866155,13.9730555202841,-6176.28733659155,-6183.2738643517
1000,0.215,0.825,2.25,0.00527855725752632,14.7371751773444,-6228.24172719011,-6235.61031477878
1000,0.215,0.825,2.5,8.02460108752248e-05,23.9899527088201,-6372.52369248758,-6384.51866884199
1000,0.215,0.825,2.75,0.00011085193267529,23.2890814951425,-6293.18346210491,-6304.82800285249
1000,0.215,0.825,3,5.46544445976849e-08,39.5100472331978,-6343.80409103632,-6363.55911465292
1000,0.215,0.825,0.25,1.8823023102804e-96,451.679835655215,-4673.63881700544,-4899.47873483304
1000,0.215,0.825,0.75,3.53350186361721e-07,35.5781644200633,-6134.34550533172,-6152.13458754175
1000,0.215,0.825,1,0.547499871040287,3.06202491120712,-6128.80941825,-6130.34043070561
1000,0.215,0.825,1.1308,0.906438469667193,1.02202253884934,-6289.41128920723,-6289.92230047666
1000,0.215,0.825,1.25,0.835226330693408,1.45133009311576,-6058.07972883334,-6058.8053938799
1000,0.215,0.825,1.5,0.00929475908860234,13.4448684040162,-6325.71054360286,-6332.43297780486
1000,0.215,0.825,1.75,0.00667141311708656,14.2040787717706,-6349.40509275157,-6356.50713213746
1000,0.215,0.825,2,2.58108338197167e-06,31.3632162698559,-6238.28199998915,-6253.96360812408
1000,0.215,0.825,2.25,0.327150394891339,4.6322706836545,-6328.97562510342,-6331.29176044525
1000,0.215,0.825,2.5,0.000243334540590461,21.5763396446309,-6196.68746571202,-6207.47563553434
1000,0.215,0.825,2.75,5.8079574360229e-10,49.0110335059453,-6449.37906582399,-6473.88458257696
1000,0.215,0.825,3,0.00932994935830665,13.4361860109566,-6303.89876511811,-6310.61685812359
1000,0.215,0.825,0.25,2.01598381568638e-78,368.243085054566,-4794.18240983365,-4978.30395236093
1000,0.215,0.825,0.5,7.30980232895202e-46,217.25355946158,-5778.36743713568,-5886.99421686647
1000,0.215,0.825,0.75,0.000942624378342216,18.597755198587,-6059.7799755009,-6069.07885310019
1000,0.215,0.825,1,0.00290590389110887,16.0860039682393,-6245.72186020655,-6253.76486219067
1000,0.215,0.825,1.1308,0.0351903138526311,10.3320829254862,-6247.29486094206,-6252.4609024048
1000,0.215,0.825,1.25,0.714788147843602,2.11406884214921,-6310.38183467309,-6311.43886909416
1000,0.215,0.825,1.5,0.00083590902133954,18.8637097400806,-6212.68082756277,-6222.11268243281
1000,0.215,0.825,1.75,1.18204411054798e-05,28.1151208971132,-6294.16586047301,-6308.22342092156
1000,0.215,0.825,2,0.000916729078596768,18.659448303426,-6284.31670040008,-6293.64642455179
1000,0.215,0.825,2.25,0.0161537973781232,12.1666932112294,-6374.51873209364,-6380.60207869925
1000,0.215,0.825,2.5,2.92179351941098e-05,26.1718045539365,-6248.24752761043,-6261.33342988739
1000,0.215,0.825,2.75,0.0024383754469635,16.4799218356329,-6237.65763523087,-6245.89759614869
1000,0.215,0.825,3,0.000602962147970041,19.5850167180579,-6323.75843580599,-6333.55094416502
1000,0.215,0.825,0.25,4.92683075512242e-102,477.497148640265,-4532.99534924939,-4771.74392356952
1000,0.215,0.825,0.5,1.27937204284505e-28,136.933726173114,-5773.02979026536,-5841.49665335192
1000,0.215,0.825,0.75,3.94260137288767e-06,30.4611321283155,-6163.34285699237,-6178.57342305653
1000,0.215,0.825,1,0.000643902944099327,19.4401625795017,-6083.20417845837,-6092.92425974812
1000,0.215,0.825,1.1308,0.395612803174407,4.07754639151972,-6214.17185762402,-6216.21063081978
1000,0.215,0.825,1.25,0.775247188319522,1.78488148243559,-6220.07141515854,-6220.96385589975
1000,0.215,0.825,1.5,0.0607022601530284,9.01594117546665,-6434.5568320003,-6439.06480258803
1000,0.215,0.825,1.75,0.00274591557803439,16.2132901854566,-6188.66748060668,-6196.77412569941
1000,0.215,0.825,2,0.0324250722700492,10.5271486393976,-6357.81175416217,-6363.07532848187
1000,0.215,0.825,2.25,0.000147121704949095,22.6736806459394,-6360.96004181264,-6372.29688213561
1000,0.215,0.825,2.5,0.036892736603967,10.2192045243373,-6167.96270233909,-6173.07230460126
1000,0.215,0.825,2.75,4.11918934104663e-05,25.4316378297844,-6274.68655877261,-6287.4023776875
1000,0.215,0.825,3,0.000100807457599771,23.4952894999769,-6327.07272743287,-6338.82037218286
1000,0.215,0.825,0.25,7.62225029788164e-95,444.244463880474,-4675.07021297353,-4897.19244491377
1000,0.215,0.825,0.5,3.37014432049798e-36,172.29137816908,-5869.23592835566,-5955.3816174402
1000,0.215,0.825,0.75,1.70357633984122e-15,75.3217494477285,-5991.95664683619,-6029.61752156005
1000,0.215,0.825,1,0.0141547393563054,12.4737970110637,-6006.01844809952,-6012.25534660505
1000,0.215,0.825,1.1308,0.713118102152627,2.12316353529059,-6197.23523492762,-6198.29681669527
1000,0.215,0.825,1.25,0.0384003673547433,10.1233486046804,-6200.45772515702,-6205.51939945936
1000,0.215,0.825,1.5,0.0256844336744079,11.0795451018112,-6380.12691073497,-6385.66668328588
1000,0.215,0.825,1.75,8.59946207250713e-05,23.8400050113341,-6233.11470998924,-6245.0347124949
1000,0.215,0.825,2,3.13970156399595e-07,35.8277260931736,-6358.94372357278,-6376.85758661937
1000,0.215,0.825,2.25,0.000298394665158757,21.130168277823,-6386.65248448092,-6397.21756861984
1000,0.215,0.825,2.5,0.000175862872099504,22.2850385718921,-6334.4372478024,-6345.57976708835
1000,0.215,0.825,2.75,0.0002504297118839,21.5135214479615,-6275.04090388447,-6285.79766460845
1000,0.215,0.825,3,1.52611064942397e-05,27.5674605942568,-6310.64819070571,-6324.43192100284
1000,0.215,0.825,0.25,2.55365088814986e-81,381.656940128156,-4787.05092300059,-4977.87939306467
1000,0.215,0.825,0.5,3.58724456594912e-33,158.182176563723,-5869.1671601206,-5948.25824840246
1000,0.215,0.825,0.75,6.45577216611671e-06,29.4089641435276,-6097.90452802166,-6112.60901009343
1000,0.215,0.825,1,0.713166641809271,2.12289916619557,-6201.6687194504,-6202.73016903349
1000,0.215,0.825,1.1308,0.236980228778629,5.53143357946465,-6113.06593530765,-6115.83165209739
1000,0.215,0.825,1.25,0.0674442602218311,8.75789259191151,-6220.09884444292,-6224.47779073887
1000,0.215,0.825,1.5,0.17478658524908,6.34553906884867,-6224.61146446899,-6227.78423400341
1000,0.215,0.825,1.75,0.15153955165052,6.71839266906682,-6367.36819507009,-6370.72739140462
1000,0.215,0.825,2,3.21989812111225e-05,25.9625923913773,-6295.73868253328,-6308.71997872897
1000,0.215,0.825,2.25,0.00125513078588371,17.9624418388503,-6272.19088891421,-6281.17210983364
1000,0.215,0.825,2.5,0.000350926353260981,20.7748913352571,-6304.68846202231,-6315.07590768993
1000,0.215,0.825,2.75,1.86485030345922e-05,27.1372283651581,-6456.7821705553,-6470.35078473788
1000,0.215,0.825,3,2.44611063817286e-08,41.1976403334211,-6305.59894203836,-6326.19776220507
1000,0.215,0.825,0.25,9.21977646240157e-112,522.474859874887,-4612.9730493545,-4874.21047929194
1000,0.215,0.825,0.5,4.56834512056146e-35,167.016351029686,-5927.04641633953,-6010.55459185437
1000,0.215,0.825,0.75,6.4711542242587e-07,34.2987548404653,-6006.81316811038,-6023.96254553061
1000,0.215,0.825,1,0.00237163725205312,16.5421479308734,-6241.19257158729,-6249.46364555273
1000,0.215,0.825,1.1308,0.133264417179799,7.05009653952766,-6241.67333624342,-6245.19838451318
1000,0.215,0.825,1.25,0.520900012179773,3.2250155150432,-6315.81437234899,-6317.42688010651
1000,0.215,0.825,1.5,0.138600655933494,6.94913669651396,-6204.16984654504,-6207.6444148933
1000,0.215,0.825,1.75,0.000633863697510312,19.4748211473125,-6281.20291970271,-6290.94033027637
1000,0.215,0.825,2,0.0621926457997953,8.95663267384407,-6362.22428776133,-6366.70260409825
1000,0.215,0.825,2.25,0.000544019975264641,19.811642607574,-6218.93570218742,-6228.84152349121
1000,0.215,0.825,2.5,0.0588815704986682,9.0903019614907,-6167.25256282869,-6171.79771380944
1000,0.215,0.825,2.75,2.92965446417174e-06,31.0936400224618,-6250.22354265456,-6265.77036266579
1000,0.215,0.825,3,1.33580492057923e-06,32.7627515738986,-6349.29519309287,-6365.67656887982
1000,0.215,0.825,0.25,1.48195651525424e-103,484.534122502469,-4705.95724821617,-4948.2243094674
1000,0.215,0.825,0.5,7.62340915354313e-26,123.957573406831,-5828.1642499561,-5890.14303665952
1000,0.215,0.825,0.75,1.67121757177921e-07,37.158001619855,-6122.22811602555,-6140.80711683548
1000,0.215,0.825,1,0.196713848475963,6.03277638158033,-6042.84483801832,-6045.86122620911
1000,0.215,0.825,1.1308,0.240753195715749,5.48837525072486,-6179.26033680921,-6182.00452443457
1000,0.215,0.825,1.25,0.442784802594345,3.73687916445851,-6070.09319233025,-6071.96163191248
1000,0.215,0.825,1.5,0.358299644090032,4.36952752463549,-6167.44900608426,-6169.63376984658
1000,0.215,0.825,1.75,0.000206946158030196,21.9300821149736,-6264.73001476434,-6275.69505582183
1000,0.215,0.825,2,0.000362917439434282,20.7012127099806,-6256.50193432696,-6266.85254068195
1000,0.215,0.825,2.25,5.61654551065113e-08,39.4527415748526,-6447.86843680247,-6467.59480758989
